 TITLE = GRID
 VARIABLES = x, y, u, v, cp, phi, psi
 ZONE  N=        1600 ,E=        3120  ,ET=TRIANGLE, F=FEPOINT
   -5.3445820039E-01   -8.4649862945E-02    1.8799500955E-01   -2.6383641484E-01    8.9504822259E-01   -9.9077464265E-01   -1.2376438627E-02
   -5.1463597703E-01   -1.6721536533E-01    3.0926729849E-01   -5.0184668313E-01    6.5250364471E-01   -9.5402835220E-01   -2.4448128261E-02
   -4.8214170795E-01   -2.4566347046E-01    4.9815331687E-01   -6.9073270151E-01    2.7473160796E-01   -8.9379071749E-01   -3.5917823838E-02
   -4.3777550987E-01   -3.1806252564E-01    7.3616358516E-01   -8.1200499045E-01   -2.0128892864E-01   -8.1154498899E-01   -4.6503103387E-02
   -3.8262982585E-01   -3.8262982585E-01    1.0000000000E+00   -8.5379257335E-01   -7.2896175831E-01   -7.0931632950E-01   -5.5943322196E-02
   -3.1806252564E-01   -4.3777550987E-01    1.2638364148E+00   -8.1200499045E-01   -1.2566345880E+00   -5.8962194789E-01   -6.4006030748E-02
   -2.4566347046E-01   -4.8214170795E-01    1.5018466831E+00   -6.9073270151E-01   -1.7326551246E+00   -4.5540911708E-01   -7.0492698399E-02
   -1.6721536533E-01   -5.1463597703E-01    1.6907327015E+00   -5.0184668313E-01   -2.1104271613E+00   -3.0998260240E-01   -7.5243601863E-02
   -8.4649862945E-02   -5.3445820039E-01    1.8120049905E+00   -2.6383641484E-01   -2.3529717392E+00   -1.5692328726E-01   -7.8141758130E-02
   -1.5867890874E-16   -5.4112028908E-01    1.8537925734E+00   -3.1367830263E-16   -2.4365469050E+00   -1.8427103140E-16   -7.9115804974E-02
    8.4649862945E-02   -5.3445820039E-01    1.8120049905E+00    2.6383641484E-01   -2.3529717392E+00    1.5692328726E-01   -7.8141758130E-02
    1.6721536533E-01   -5.1463597703E-01    1.6907327015E+00    5.0184668313E-01   -2.1104271613E+00    3.0998260240E-01   -7.5243601863E-02
    2.4566347046E-01   -4.8214170795E-01    1.5018466831E+00    6.9073270151E-01   -1.7326551246E+00    4.5540911708E-01   -7.0492698399E-02
    3.1806252564E-01   -4.3777550987E-01    1.2638364148E+00    8.1200499045E-01   -1.2566345880E+00    5.8962194789E-01   -6.4006030748E-02
    3.8262982585E-01   -3.8262982585E-01    1.0000000000E+00    8.5379257335E-01   -7.2896175831E-01    7.0931632950E-01   -5.5943322196E-02
    4.3777550987E-01   -3.1806252564E-01    7.3616358516E-01    8.1200499045E-01   -2.0128892864E-01    8.1154498899E-01   -4.6503103387E-02
    4.8214170795E-01   -2.4566347046E-01    4.9815331687E-01    6.9073270151E-01    2.7473160796E-01    8.9379071749E-01   -3.5917823838E-02
    5.1463597703E-01   -1.6721536533E-01    3.0926729849E-01    5.0184668313E-01    6.5250364471E-01    9.5402835220E-01   -2.4448128261E-02
    5.3445820039E-01   -8.4649862945E-02    1.8799500955E-01    2.6383641484E-01    8.9504822259E-01    9.9077464265E-01   -1.2376438627E-02
    5.8907935268E-01    0.0000000000E+00    2.7956897563E-01    0.0000000000E+00    9.2184118786E-01    1.0134703942E+00    0.0000000000E+00
    5.8182680833E-01    9.2152313402E-02    3.1482937973E-01   -2.2262542980E-01    8.5132037966E-01    1.0009928919E+00    2.5762927860E-02
    5.6024775698E-01    1.8203553101E-01    4.1715905801E-01   -4.2345873142E-01    6.4666102311E-01    9.6386762244E-01    5.0891486934E-02
    5.2487354650E-01    2.6743642971E-01    5.7654126858E-01   -5.8284094199E-01    3.2789660196E-01    9.0300873327E-01    7.4766928700E-02
    4.7657520735E-01    3.4625215593E-01    7.7737457020E-01   -6.8517062027E-01   -7.3770001263E-02    8.1991477217E-01    9.6801360545E-02
    4.1654200494E-01    4.1654200494E-01    1.0000000000E+00   -7.2043102437E-01   -5.1902086087E-01    7.1663178824E-01    1.1645222163E-01
    3.4625215593E-01    4.7657520735E-01    1.2226254298E+00   -6.8517062027E-01   -9.6427172048E-01    5.9570295132E-01    1.3323564253E-01
    2.6743642971E-01    5.2487354650E-01    1.4234587314E+00   -5.8284094199E-01   -1.3659383237E+00    4.6010593072E-01    1.4673835973E-01
    1.8203553101E-01    5.6024775698E-01    1.5828409420E+00   -4.2345873142E-01   -1.6847027448E+00    3.1317957509E-01    1.5662789152E-01
    9.2152313402E-02    5.8182680833E-01    1.6851706203E+00   -2.2262542980E-01   -1.8893621014E+00    1.5854169894E-01    1.6266072480E-01
    1.7962142108E-17    5.8907935268E-01    1.7204310244E+00   -8.8227354800E-17   -1.9598829096E+00    6.2057163712E-17    1.6468831119E-01
   -9.2152313402E-02    5.8182680833E-01    1.6851706203E+00    2.2262542980E-01   -1.8893621014E+00   -1.5854169894E-01    1.6266072480E-01
   -1.8203553101E-01    5.6024775698E-01    1.5828409420E+00    4.2345873142E-01   -1.6847027448E+00   -3.1317957509E-01    1.5662789152E-01
